feature_noise,parameter_noise,runtime_noise,seed,selector,avg_runtime,avg_regret,accuracy
0.05,0.03,0.06,3,Oracle,1.7415437125816489,0.0,1.0
0.05,0.03,0.06,3,Global Best,2.3771998250328648,0.6356561124512162,1.0
0.05,0.03,0.06,3,Random,3.104407653454445,1.362863940872796,0.1
0.05,0.03,0.06,3,Cluster ISAC,1.748039314129599,0.006495601547949923,0.5
0.05,0.03,0.06,3,DGCAC-inspired,1.7499502938683402,0.008406581286691663,0.55
0.05,0.03,0.06,3,Privileged Classifier,1.7534492729681717,0.011905560386522908,0.5138888888888888
0.05,0.03,0.06,3,Regressor,1.7499268243494845,0.008383111767835589,0.5277777777777778
0.05,0.03,0.06,3,MLP Selector,1.7505287603196498,0.008985047738001193,0.5361111111111111
0.05,0.03,0.06,4,Oracle,1.9420530496956152,0.0,1.0
0.05,0.03,0.06,4,Global Best,2.605426416919091,0.6633733672234758,1.0
0.05,0.03,0.06,4,Random,3.300182836709084,1.3581297870134696,0.05277777777777778
0.05,0.03,0.06,4,Cluster ISAC,1.9493094805337952,0.007256430838180429,0.25277777777777777
0.05,0.03,0.06,4,DGCAC-inspired,1.9526764032614388,0.010623353565823977,0.3194444444444444
0.05,0.03,0.06,4,Privileged Classifier,1.9549880037255958,0.012934954029980865,0.25555555555555554
0.05,0.03,0.06,4,Regressor,1.952231767438137,0.010178717742521982,0.29444444444444445
0.05,0.03,0.06,4,MLP Selector,1.9517375560115562,0.009684506315941279,0.3388888888888889
0.05,0.03,0.06,5,Oracle,1.8906429280039787,0.0,1.0
0.05,0.03,0.06,5,Global Best,2.57911720384747,0.6884742758434911,1.0
0.05,0.03,0.06,5,Random,3.142745962046556,1.252103034042577,0.08055555555555556
0.05,0.03,0.06,5,Cluster ISAC,1.8983177061809866,0.007674778177007667,0.30277777777777776
0.05,0.03,0.06,5,DGCAC-inspired,1.9032457843901278,0.012602856386148921,0.225
0.05,0.03,0.06,5,Privileged Classifier,1.9027699477032696,0.012127019699290944,0.25833333333333336
0.05,0.03,0.06,5,Regressor,1.901808454832645,0.011165526828666238,0.26944444444444443
0.05,0.03,0.06,5,MLP Selector,1.9011179405377476,0.010475012533768875,0.2611111111111111
0.05,0.03,0.06,6,Oracle,1.8655610985265698,0.0,1.0
0.05,0.03,0.06,6,Global Best,2.4594096665831726,0.5938485680566024,1.0
0.05,0.03,0.06,6,Random,3.1102382487381948,1.2446771502116254,0.1
0.05,0.03,0.06,6,Cluster ISAC,1.8731278795348778,0.0075667810083080225,0.3
0.05,0.03,0.06,6,DGCAC-inspired,1.8751267203289852,0.009565621802415275,0.35
0.05,0.03,0.06,6,Privileged Classifier,1.8773762160377347,0.011815117511164621,0.34444444444444444
0.05,0.03,0.06,6,Regressor,1.874815120119514,0.009254021592943746,0.375
0.05,0.03,0.06,6,MLP Selector,1.8754682364435837,0.009907137917013639,0.3638888888888889
0.05,0.03,0.06,7,Oracle,1.9308567166982868,0.0,1.0
0.05,0.03,0.06,7,Global Best,2.5457437685109428,0.6148870518126557,1.0
0.05,0.03,0.06,7,Random,3.1043156970256165,1.1734589803273296,0.11666666666666667
0.05,0.03,0.06,7,Cluster ISAC,1.9377415367790929,0.006884820080806004,0.26944444444444443
0.05,0.03,0.06,7,DGCAC-inspired,1.9423629104115094,0.01150619371322239,0.28055555555555556
0.05,0.03,0.06,7,Privileged Classifier,1.942594730821383,0.011738014123095993,0.2777777777777778
0.05,0.03,0.06,7,Regressor,1.9404407112410242,0.009583994542737369,0.3055555555555556
0.05,0.03,0.06,7,MLP Selector,1.9394905926736534,0.008633875975366362,0.3333333333333333
0.05,0.03,0.1,0,Oracle,1.7336530808093307,0.0,1.0
0.05,0.03,0.1,0,Global Best,2.375790238816528,0.6421371580071976,1.0
0.05,0.03,0.1,0,Random,3.1681286170828913,1.4344755362735602,0.1
0.05,0.03,0.1,0,Cluster ISAC,1.740872964703821,0.007219883894489996,0.5361111111111111
0.05,0.03,0.1,0,DGCAC-inspired,1.7431768638013574,0.009523782992026596,0.5388888888888889
0.05,0.03,0.1,0,Privileged Classifier,1.743664138292486,0.010011057483155148,0.4888888888888889
0.05,0.03,0.1,0,Regressor,1.7428835149140358,0.009230434104705067,0.4861111111111111
0.05,0.03,0.1,0,MLP Selector,1.7433020681935703,0.009648987384239542,0.4861111111111111
0.05,0.03,0.1,1,Oracle,1.9590848571006407,0.0,1.0
0.05,0.03,0.1,1,Global Best,2.6025719877710762,0.6434871306704355,1.0
0.05,0.03,0.1,1,Random,3.3005512759508204,1.3414664188501793,0.08333333333333333
0.05,0.03,0.1,1,Cluster ISAC,1.9665610945562322,0.00747623745559149,0.45555555555555555
0.05,0.03,0.1,1,DGCAC-inspired,1.9690442131087564,0.009959356008115856,0.49722222222222223
0.05,0.03,0.1,1,Privileged Classifier,1.971197286429514,0.012112429328873183,0.4666666666666667
0.05,0.03,0.1,1,Regressor,1.968503728980007,0.009418871879366053,0.5083333333333333
0.05,0.03,0.1,1,MLP Selector,1.967911725203356,0.00882686810271536,0.49722222222222223
0.05,0.03,0.1,2,Oracle,1.7712391078415446,0.0,1.0
0.05,0.03,0.1,2,Global Best,2.3949475804706837,0.6237084726291389,1.0
0.05,0.03,0.1,2,Random,3.018517642422209,1.2472785345806647,0.08333333333333333
0.05,0.03,0.1,2,Cluster ISAC,1.7790919833722494,0.007852875530704703,0.4638888888888889
0.05,0.03,0.1,2,DGCAC-inspired,1.7831072116709972,0.01186810382945255,0.4444444444444444
0.05,0.03,0.1,2,Privileged Classifier,1.7821798484915077,0.010940740649962645,0.4888888888888889
0.05,0.03,0.1,2,Regressor,1.7794649527894477,0.00822584494790315,0.5333333333333333
0.05,0.03,0.1,2,MLP Selector,1.7792792436357543,0.00804013579420958,0.525
0.05,0.03,0.1,3,Oracle,1.7415437125816489,0.0,1.0
0.05,0.03,0.1,3,Global Best,2.3771998250328648,0.6356561124512162,1.0
0.05,0.03,0.1,3,Random,3.104407653454445,1.362863940872796,0.1
0.05,0.03,0.1,3,Cluster ISAC,1.748039314129599,0.006495601547949923,0.5
0.05,0.03,0.1,3,DGCAC-inspired,1.7499502938683402,0.008406581286691663,0.55
0.05,0.03,0.1,3,Privileged Classifier,1.7534492729681717,0.011905560386522908,0.5138888888888888
0.05,0.03,0.1,3,Regressor,1.7499268243494845,0.008383111767835589,0.5277777777777778
0.05,0.03,0.1,3,MLP Selector,1.7505287603196498,0.008985047738001193,0.5361111111111111
0.05,0.03,0.1,4,Oracle,1.9420530496956152,0.0,1.0
0.05,0.03,0.1,4,Global Best,2.605426416919091,0.6633733672234758,1.0
0.05,0.03,0.1,4,Random,3.300182836709084,1.3581297870134696,0.05277777777777778
0.05,0.03,0.1,4,Cluster ISAC,1.9493094805337952,0.007256430838180429,0.25277777777777777
0.05,0.03,0.1,4,DGCAC-inspired,1.9526764032614388,0.010623353565823977,0.3194444444444444
0.05,0.03,0.1,4,Privileged Classifier,1.9549880037255958,0.012934954029980865,0.25555555555555554
0.05,0.03,0.1,4,Regressor,1.952231767438137,0.010178717742521982,0.29444444444444445
0.05,0.03,0.1,4,MLP Selector,1.9517375560115562,0.009684506315941279,0.3388888888888889
0.05,0.03,0.1,5,Oracle,1.8906429280039787,0.0,1.0
0.05,0.03,0.1,5,Global Best,2.57911720384747,0.6884742758434911,1.0
0.05,0.03,0.1,5,Random,3.142745962046556,1.252103034042577,0.08055555555555556
0.05,0.03,0.1,5,Cluster ISAC,1.8983177061809866,0.007674778177007667,0.30277777777777776
0.05,0.03,0.1,5,DGCAC-inspired,1.9032457843901278,0.012602856386148921,0.225
0.05,0.03,0.1,5,Privileged Classifier,1.9027699477032696,0.012127019699290944,0.25833333333333336
0.05,0.03,0.1,5,Regressor,1.901808454832645,0.011165526828666238,0.26944444444444443
0.05,0.03,0.1,5,MLP Selector,1.9011179405377476,0.010475012533768875,0.2611111111111111
0.05,0.03,0.1,6,Oracle,1.8655610985265698,0.0,1.0
0.05,0.03,0.1,6,Global Best,2.4594096665831726,0.5938485680566024,1.0
0.05,0.03,0.1,6,Random,3.1102382487381948,1.2446771502116254,0.1
0.05,0.03,0.1,6,Cluster ISAC,1.8731278795348778,0.0075667810083080225,0.3
0.05,0.03,0.1,6,DGCAC-inspired,1.8751267203289852,0.009565621802415275,0.35
0.05,0.03,0.1,6,Privileged Classifier,1.8773762160377347,0.011815117511164621,0.34444444444444444
0.05,0.03,0.1,6,Regressor,1.874815120119514,0.009254021592943746,0.375
0.05,0.03,0.1,6,MLP Selector,1.8754682364435837,0.009907137917013639,0.3638888888888889
0.05,0.03,0.1,7,Oracle,1.9308567166982868,0.0,1.0
0.05,0.03,0.1,7,Global Best,2.5457437685109428,0.6148870518126557,1.0
0.05,0.03,0.1,7,Random,3.1043156970256165,1.1734589803273296,0.11666666666666667
0.05,0.03,0.1,7,Cluster ISAC,1.9377415367790929,0.006884820080806004,0.26944444444444443
0.05,0.03,0.1,7,DGCAC-inspired,1.9423629104115094,0.01150619371322239,0.28055555555555556
0.05,0.03,0.1,7,Privileged Classifier,1.942594730821383,0.011738014123095993,0.2777777777777778
0.05,0.03,0.1,7,Regressor,1.9404407112410242,0.009583994542737369,0.3055555555555556
0.05,0.03,0.1,7,MLP Selector,1.9394905926736534,0.008633875975366362,0.3333333333333333
0.05,0.03,0.14,0,Oracle,1.7336530808093307,0.0,1.0
0.05,0.03,0.14,0,Global Best,2.375790238816528,0.6421371580071976,1.0
0.05,0.03,0.14,0,Random,3.1681286170828913,1.4344755362735602,0.1
0.05,0.03,0.14,0,Cluster ISAC,1.740872964703821,0.007219883894489996,0.5361111111111111
0.05,0.03,0.14,0,DGCAC-inspired,1.7431768638013574,0.009523782992026596,0.5388888888888889
0.05,0.03,0.14,0,Privileged Classifier,1.743664138292486,0.010011057483155148,0.4888888888888889
0.05,0.03,0.14,0,Regressor,1.7428835149140358,0.009230434104705067,0.4861111111111111
0.05,0.03,0.14,0,MLP Selector,1.7433020681935703,0.009648987384239542,0.4861111111111111
0.05,0.03,0.14,1,Oracle,1.9590848571006407,0.0,1.0
0.05,0.03,0.14,1,Global Best,2.6025719877710762,0.6434871306704355,1.0
0.05,0.03,0.14,1,Random,3.3005512759508204,1.3414664188501793,0.08333333333333333
0.05,0.03,0.14,1,Cluster ISAC,1.9665610945562322,0.00747623745559149,0.45555555555555555
0.05,0.03,0.14,1,DGCAC-inspired,1.9690442131087564,0.009959356008115856,0.49722222222222223
0.05,0.03,0.14,1,Privileged Classifier,1.971197286429514,0.012112429328873183,0.4666666666666667
0.05,0.03,0.14,1,Regressor,1.968503728980007,0.009418871879366053,0.5083333333333333
0.05,0.03,0.14,1,MLP Selector,1.967911725203356,0.00882686810271536,0.49722222222222223
0.05,0.03,0.14,2,Oracle,1.7712391078415446,0.0,1.0
0.05,0.03,0.14,2,Global Best,2.3949475804706837,0.6237084726291389,1.0
0.05,0.03,0.14,2,Random,3.018517642422209,1.2472785345806647,0.08333333333333333
0.05,0.03,0.14,2,Cluster ISAC,1.7790919833722494,0.007852875530704703,0.4638888888888889
0.05,0.03,0.14,2,DGCAC-inspired,1.7831072116709972,0.01186810382945255,0.4444444444444444
0.05,0.03,0.14,2,Privileged Classifier,1.7821798484915077,0.010940740649962645,0.4888888888888889
0.05,0.03,0.14,2,Regressor,1.7794649527894477,0.00822584494790315,0.5333333333333333
0.05,0.03,0.14,2,MLP Selector,1.7792792436357543,0.00804013579420958,0.525
0.05,0.03,0.14,3,Oracle,1.7415437125816489,0.0,1.0
0.05,0.03,0.14,3,Global Best,2.3771998250328648,0.6356561124512162,1.0
0.05,0.03,0.14,3,Random,3.104407653454445,1.362863940872796,0.1
0.05,0.03,0.14,3,Cluster ISAC,1.748039314129599,0.006495601547949923,0.5
0.05,0.03,0.14,3,DGCAC-inspired,1.7499502938683402,0.008406581286691663,0.55
0.05,0.03,0.14,3,Privileged Classifier,1.7534492729681717,0.011905560386522908,0.5138888888888888
0.05,0.03,0.14,3,Regressor,1.7499268243494845,0.008383111767835589,0.5277777777777778
0.05,0.03,0.14,3,MLP Selector,1.7505287603196498,0.008985047738001193,0.5361111111111111
0.05,0.03,0.14,4,Oracle,1.9420530496956152,0.0,1.0
0.05,0.03,0.14,4,Global Best,2.605426416919091,0.6633733672234758,1.0
0.05,0.03,0.14,4,Random,3.300182836709084,1.3581297870134696,0.05277777777777778
0.05,0.03,0.14,4,Cluster ISAC,1.9493094805337952,0.007256430838180429,0.25277777777777777
0.05,0.03,0.14,4,DGCAC-inspired,1.9526764032614388,0.010623353565823977,0.3194444444444444
0.05,0.03,0.14,4,Privileged Classifier,1.9549880037255958,0.012934954029980865,0.25555555555555554
0.05,0.03,0.14,4,Regressor,1.952231767438137,0.010178717742521982,0.29444444444444445
0.05,0.03,0.14,4,MLP Selector,1.9517375560115562,0.009684506315941279,0.3388888888888889
0.05,0.03,0.14,5,Oracle,1.8906429280039787,0.0,1.0
0.05,0.03,0.14,5,Global Best,2.57911720384747,0.6884742758434911,1.0
0.05,0.03,0.14,5,Random,3.142745962046556,1.252103034042577,0.08055555555555556
0.05,0.03,0.14,5,Cluster ISAC,1.8983177061809866,0.007674778177007667,0.30277777777777776
0.05,0.03,0.14,5,DGCAC-inspired,1.9032457843901278,0.012602856386148921,0.225
0.05,0.03,0.14,5,Privileged Classifier,1.9027699477032696,0.012127019699290944,0.25833333333333336
0.05,0.03,0.14,5,Regressor,1.901808454832645,0.011165526828666238,0.26944444444444443
0.05,0.03,0.14,5,MLP Selector,1.9011179405377476,0.010475012533768875,0.2611111111111111
0.05,0.03,0.14,6,Oracle,1.8655610985265698,0.0,1.0
0.05,0.03,0.14,6,Global Best,2.4594096665831726,0.5938485680566024,1.0
0.05,0.03,0.14,6,Random,3.1102382487381948,1.2446771502116254,0.1
0.05,0.03,0.14,6,Cluster ISAC,1.8731278795348778,0.0075667810083080225,0.3
0.05,0.03,0.14,6,DGCAC-inspired,1.8751267203289852,0.009565621802415275,0.35
0.05,0.03,0.14,6,Privileged Classifier,1.8773762160377347,0.011815117511164621,0.34444444444444444
0.05,0.03,0.14,6,Regressor,1.874815120119514,0.009254021592943746,0.375
0.05,0.03,0.14,6,MLP Selector,1.8754682364435837,0.009907137917013639,0.3638888888888889
0.05,0.03,0.14,7,Oracle,1.9308567166982868,0.0,1.0
0.05,0.03,0.14,7,Global Best,2.5457437685109428,0.6148870518126557,1.0
0.05,0.03,0.14,7,Random,3.1043156970256165,1.1734589803273296,0.11666666666666667
0.05,0.03,0.14,7,Cluster ISAC,1.9377415367790929,0.006884820080806004,0.26944444444444443
0.05,0.03,0.14,7,DGCAC-inspired,1.9423629104115094,0.01150619371322239,0.28055555555555556
0.05,0.03,0.14,7,Privileged Classifier,1.942594730821383,0.011738014123095993,0.2777777777777778
0.05,0.03,0.14,7,Regressor,1.9404407112410242,0.009583994542737369,0.3055555555555556
0.05,0.03,0.14,7,MLP Selector,1.9394905926736534,0.008633875975366362,0.3333333333333333
0.05,0.03,0.18,0,Oracle,1.7336530808093307,0.0,1.0
0.05,0.03,0.18,0,Global Best,2.375790238816528,0.6421371580071976,1.0
0.05,0.03,0.18,0,Random,3.1681286170828913,1.4344755362735602,0.1
0.05,0.03,0.18,0,Cluster ISAC,1.740872964703821,0.007219883894489996,0.5361111111111111
0.05,0.03,0.18,0,DGCAC-inspired,1.7431768638013574,0.009523782992026596,0.5388888888888889
0.05,0.03,0.18,0,Privileged Classifier,1.743664138292486,0.010011057483155148,0.4888888888888889
0.05,0.03,0.18,0,Regressor,1.7428835149140358,0.009230434104705067,0.4861111111111111
0.05,0.03,0.18,0,MLP Selector,1.7433020681935703,0.009648987384239542,0.4861111111111111
0.05,0.03,0.18,1,Oracle,1.9590848571006407,0.0,1.0
0.05,0.03,0.18,1,Global Best,2.6025719877710762,0.6434871306704355,1.0
0.05,0.03,0.18,1,Random,3.3005512759508204,1.3414664188501793,0.08333333333333333
0.05,0.03,0.18,1,Cluster ISAC,1.9665610945562322,0.00747623745559149,0.45555555555555555
0.05,0.03,0.18,1,DGCAC-inspired,1.9690442131087564,0.009959356008115856,0.49722222222222223
0.05,0.03,0.18,1,Privileged Classifier,1.971197286429514,0.012112429328873183,0.4666666666666667
0.05,0.03,0.18,1,Regressor,1.968503728980007,0.009418871879366053,0.5083333333333333
0.05,0.03,0.18,1,MLP Selector,1.967911725203356,0.00882686810271536,0.49722222222222223
0.05,0.03,0.18,2,Oracle,1.7712391078415446,0.0,1.0
0.05,0.03,0.18,2,Global Best,2.3949475804706837,0.6237084726291389,1.0
0.05,0.03,0.18,2,Random,3.018517642422209,1.2472785345806647,0.08333333333333333
0.05,0.03,0.18,2,Cluster ISAC,1.7790919833722494,0.007852875530704703,0.4638888888888889
0.05,0.03,0.18,2,DGCAC-inspired,1.7831072116709972,0.01186810382945255,0.4444444444444444
0.05,0.03,0.18,2,Privileged Classifier,1.7821798484915077,0.010940740649962645,0.4888888888888889
0.05,0.03,0.18,2,Regressor,1.7794649527894477,0.00822584494790315,0.5333333333333333
0.05,0.03,0.18,2,MLP Selector,1.7792792436357543,0.00804013579420958,0.525
0.05,0.03,0.18,3,Oracle,1.7415437125816489,0.0,1.0
0.05,0.03,0.18,3,Global Best,2.3771998250328648,0.6356561124512162,1.0
0.05,0.03,0.18,3,Random,3.104407653454445,1.362863940872796,0.1
0.05,0.03,0.18,3,Cluster ISAC,1.748039314129599,0.006495601547949923,0.5
0.05,0.03,0.18,3,DGCAC-inspired,1.7499502938683402,0.008406581286691663,0.55
0.05,0.03,0.18,3,Privileged Classifier,1.7534492729681717,0.011905560386522908,0.5138888888888888
0.05,0.03,0.18,3,Regressor,1.7499268243494845,0.008383111767835589,0.5277777777777778
0.05,0.03,0.18,3,MLP Selector,1.7505287603196498,0.008985047738001193,0.5361111111111111
0.05,0.03,0.18,4,Oracle,1.9420530496956152,0.0,1.0
0.05,0.03,0.18,4,Global Best,2.605426416919091,0.6633733672234758,1.0
0.05,0.03,0.18,4,Random,3.300182836709084,1.3581297870134696,0.05277777777777778
0.05,0.03,0.18,4,Cluster ISAC,1.9493094805337952,0.007256430838180429,0.25277777777777777
0.05,0.03,0.18,4,DGCAC-inspired,1.9526764032614388,0.010623353565823977,0.3194444444444444
0.05,0.03,0.18,4,Privileged Classifier,1.9549880037255958,0.012934954029980865,0.25555555555555554
0.05,0.03,0.18,4,Regressor,1.952231767438137,0.010178717742521982,0.29444444444444445
0.05,0.03,0.18,4,MLP Selector,1.9517375560115562,0.009684506315941279,0.3388888888888889
0.05,0.03,0.18,5,Oracle,1.8906429280039787,0.0,1.0
0.05,0.03,0.18,5,Global Best,2.57911720384747,0.6884742758434911,1.0
0.05,0.03,0.18,5,Random,3.142745962046556,1.252103034042577,0.08055555555555556
0.05,0.03,0.18,5,Cluster ISAC,1.8983177061809866,0.007674778177007667,0.30277777777777776
0.05,0.03,0.18,5,DGCAC-inspired,1.9032457843901278,0.012602856386148921,0.225
0.05,0.03,0.18,5,Privileged Classifier,1.9027699477032696,0.012127019699290944,0.25833333333333336
0.05,0.03,0.18,5,Regressor,1.901808454832645,0.011165526828666238,0.26944444444444443
0.05,0.03,0.18,5,MLP Selector,1.9011179405377476,0.010475012533768875,0.2611111111111111
0.05,0.03,0.18,6,Oracle,1.8655610985265698,0.0,1.0
0.05,0.03,0.18,6,Global Best,2.4594096665831726,0.5938485680566024,1.0
0.05,0.03,0.18,6,Random,3.1102382487381948,1.2446771502116254,0.1
0.05,0.03,0.18,6,Cluster ISAC,1.8731278795348778,0.0075667810083080225,0.3
0.05,0.03,0.18,6,DGCAC-inspired,1.8751267203289852,0.009565621802415275,0.35
0.05,0.03,0.18,6,Privileged Classifier,1.8773762160377347,0.011815117511164621,0.34444444444444444
0.05,0.03,0.18,6,Regressor,1.874815120119514,0.009254021592943746,0.375
0.05,0.03,0.18,6,MLP Selector,1.8754682364435837,0.009907137917013639,0.3638888888888889
0.05,0.03,0.18,7,Oracle,1.9308567166982868,0.0,1.0
0.05,0.03,0.18,7,Global Best,2.5457437685109428,0.6148870518126557,1.0
0.05,0.03,0.18,7,Random,3.1043156970256165,1.1734589803273296,0.11666666666666667
0.05,0.03,0.18,7,Cluster ISAC,1.9377415367790929,0.006884820080806004,0.26944444444444443
0.05,0.03,0.18,7,DGCAC-inspired,1.9423629104115094,0.01150619371322239,0.28055555555555556
0.05,0.03,0.18,7,Privileged Classifier,1.942594730821383,0.011738014123095993,0.2777777777777778
0.05,0.03,0.18,7,Regressor,1.9404407112410242,0.009583994542737369,0.3055555555555556
0.05,0.03,0.18,7,MLP Selector,1.9394905926736534,0.008633875975366362,0.3333333333333333
0.05,0.06,0.0,0,Oracle,1.7336530808093307,0.0,1.0
0.05,0.06,0.0,0,Global Best,2.3927077557965855,0.6590546749872548,1.0
0.05,0.06,0.0,0,Random,3.2114161620551323,1.477763081245801,0.09444444444444444
0.05,0.06,0.0,0,Cluster ISAC,1.760978227493572,0.027325146684240995,0.5222222222222223
0.05,0.06,0.0,0,DGCAC-inspired,1.7711353768870985,0.03748229607776794,0.5027777777777778
0.05,0.06,0.0,0,Privileged Classifier,1.77270421686459,0.03905113605525928,0.5111111111111111
0.05,0.06,0.0,0,Regressor,1.767838198893826,0.0341851180844955,0.48055555555555557
0.05,0.06,0.0,0,MLP Selector,1.769347299306117,0.035694218496786154,0.4722222222222222
0.05,0.06,0.0,1,Oracle,1.9590848571006407,0.0,1.0
0.05,0.06,0.0,1,Global Best,2.613322881320547,0.6542380242199061,1.0
0.05,0.06,0.0,1,Random,3.3377445456583814,1.3786596885577407,0.08055555555555556
0.05,0.06,0.0,1,Cluster ISAC,1.9875084592973924,0.028423602196751805,0.4666666666666667
0.05,0.06,0.0,1,DGCAC-inspired,1.9922005142106407,0.033115657109999606,0.5166666666666667
0.05,0.06,0.0,1,Privileged Classifier,2.003819607994502,0.04473475089386125,0.46111111111111114
0.05,0.06,0.0,1,Regressor,1.9935811612249603,0.034496304124319366,0.5111111111111111
0.05,0.06,0.0,1,MLP Selector,1.991999745253213,0.032914888152572146,0.5194444444444445
0.05,0.06,0.0,2,Oracle,1.7712391078415446,0.0,1.0
0.05,0.06,0.0,2,Global Best,2.4141730233489973,0.6429339155074524,1.0
0.05,0.06,0.0,2,Random,3.033759079860932,1.2625199720193874,0.08611111111111111
0.05,0.06,0.0,2,Cluster ISAC,1.801394039649295,0.03015493180774996,0.4666666666666667
0.05,0.06,0.0,2,DGCAC-inspired,1.8141197075403785,0.04288059969883382,0.4527777777777778
0.05,0.06,0.0,2,Privileged Classifier,1.8115183429702888,0.04027923512874411,0.4777777777777778
0.05,0.06,0.0,2,Regressor,1.8014914607751797,0.03025235293363496,0.5111111111111111
0.05,0.06,0.0,2,MLP Selector,1.801526359882372,0.030287252040827124,0.5083333333333333
0.05,0.06,0.0,3,Oracle,1.7415437125816489,0.0,1.0
0.05,0.06,0.0,3,Global Best,2.391992641381321,0.6504489287996728,1.0
0.05,0.06,0.0,3,Random,3.102284770656927,1.360741058075279,0.1
0.05,0.06,0.0,3,Cluster ISAC,1.766348107792417,0.02480439521076808,0.49166666666666664
0.05,0.06,0.0,3,DGCAC-inspired,1.7731411335749065,0.03159742099325797,0.5277777777777778
0.05,0.06,0.0,3,Privileged Classifier,1.787943269995692,0.04639955741404318,0.5194444444444445
0.05,0.06,0.0,3,Regressor,1.77262597443609,0.031082261854441264,0.5444444444444444
0.05,0.06,0.0,3,MLP Selector,1.7728949665353746,0.03135125395372599,0.5277777777777778
0.05,0.06,0.0,4,Oracle,1.9420530496956152,0.0,1.0
0.05,0.06,0.0,4,Global Best,2.6160364134085365,0.6739833637129219,1.0
0.05,0.06,0.0,4,Random,3.3525536716558926,1.4105006219602776,0.058333333333333334
0.05,0.06,0.0,4,Cluster ISAC,1.969274232695735,0.027221183000120414,0.25555555555555554
0.05,0.06,0.0,4,DGCAC-inspired,1.9834251611344251,0.04137211143881005,0.28055555555555556
0.05,0.06,0.0,4,Privileged Classifier,1.988193077356946,0.04614002766133132,0.28055555555555556
0.05,0.06,0.0,4,Regressor,1.9824811986965016,0.040428149000886926,0.28888888888888886
0.05,0.06,0.0,4,MLP Selector,1.9824440076672918,0.04039095797167686,0.31666666666666665
0.05,0.06,0.0,5,Oracle,1.8906429280039787,0.0,1.0
0.05,0.06,0.0,5,Global Best,2.5912830978906096,0.7006401698866306,1.0
0.05,0.06,0.0,5,Random,3.130168385545457,1.239525457541479,0.08333333333333333
0.05,0.06,0.0,5,Cluster ISAC,1.919875773197063,0.029232845193084136,0.3111111111111111
0.05,0.06,0.0,5,DGCAC-inspired,1.9333690558819467,0.042726127877968076,0.2388888888888889
0.05,0.06,0.0,5,Privileged Classifier,1.9361892752031928,0.045546347199213945,0.26944444444444443
0.05,0.06,0.0,5,Regressor,1.9308615476543511,0.04021861965037237,0.2611111111111111
0.05,0.06,0.0,5,MLP Selector,1.9325543838910644,0.041911455887085655,0.28055555555555556
0.05,0.06,0.0,6,Oracle,1.8655610985265698,0.0,1.0
0.05,0.06,0.0,6,Global Best,2.4690024953178296,0.6034413967912595,1.0
0.05,0.06,0.0,6,Random,3.1093870642714934,1.2438259657449235,0.1
0.05,0.06,0.0,6,Cluster ISAC,1.8939602685955148,0.028399170068944532,0.3
0.05,0.06,0.0,6,DGCAC-inspired,1.9000828172590758,0.03452171873250564,0.35555555555555557
0.05,0.06,0.0,6,Privileged Classifier,1.9115399411961675,0.045978842669597536,0.3333333333333333
0.05,0.06,0.0,6,Regressor,1.9015375344316627,0.035976435905092675,0.35555555555555557
0.05,0.06,0.0,6,MLP Selector,1.9022043977471008,0.036643299220530653,0.35555555555555557
0.05,0.06,0.0,7,Oracle,1.9308567166982868,0.0,1.0
0.05,0.06,0.0,7,Global Best,2.550054693772092,0.6191979770738048,1.0
0.05,0.06,0.0,7,Random,3.1195655899331,1.188708873234813,0.10833333333333334
0.05,0.06,0.0,7,Cluster ISAC,1.9566079417306166,0.025751225032329433,0.24166666666666667
0.05,0.06,0.0,7,DGCAC-inspired,1.9750066191948175,0.04414990249653063,0.25555555555555554
0.05,0.06,0.0,7,Privileged Classifier,1.9762962454120006,0.04543952871371371,0.25555555555555554
0.05,0.06,0.0,7,Regressor,1.9652566068364246,0.034399890138137434,0.33055555555555555
0.05,0.06,0.0,7,MLP Selector,1.962694766319826,0.03183804962153899,0.36944444444444446
0.05,0.06,0.01,0,Oracle,1.7336530808093307,0.0,1.0
0.05,0.06,0.01,0,Global Best,2.3927077557965855,0.6590546749872548,1.0
0.05,0.06,0.01,0,Random,3.2114161620551323,1.477763081245801,0.09444444444444444
0.05,0.06,0.01,0,Cluster ISAC,1.760978227493572,0.027325146684240995,0.5222222222222223
0.05,0.06,0.01,0,DGCAC-inspired,1.7711353768870985,0.03748229607776794,0.5027777777777778
0.05,0.06,0.01,0,Privileged Classifier,1.77270421686459,0.03905113605525928,0.5111111111111111
0.05,0.06,0.01,0,Regressor,1.767838198893826,0.0341851180844955,0.48055555555555557
0.05,0.06,0.01,0,MLP Selector,1.769347299306117,0.035694218496786154,0.4722222222222222
0.05,0.06,0.01,1,Oracle,1.9590848571006407,0.0,1.0
0.05,0.06,0.01,1,Global Best,2.613322881320547,0.6542380242199061,1.0
0.05,0.06,0.01,1,Random,3.3377445456583814,1.3786596885577407,0.08055555555555556
0.05,0.06,0.01,1,Cluster ISAC,1.9875084592973924,0.028423602196751805,0.4666666666666667
0.05,0.06,0.01,1,DGCAC-inspired,1.9922005142106407,0.033115657109999606,0.5166666666666667
0.05,0.06,0.01,1,Privileged Classifier,2.003819607994502,0.04473475089386125,0.46111111111111114
0.05,0.06,0.01,1,Regressor,1.9935811612249603,0.034496304124319366,0.5111111111111111
